"Notes"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"1977"	"1977"	"Cervix uteri, other"	"234.1"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified part"	"234.9"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Neoplasm of unspecified nature of ovary"	"235"	16	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified site"	"236.9"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Testis"	"237.0"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Kidney, except pelvis"	"237.3"	35	219808632	0.0
	"1977"	"1977"	"Ureter"	"237.5"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Bladder"	"237.6"	34	219808632	0.0
	"1977"	"1977"	"Brain"	"238.1"	2042	219808632	0.9
	"1977"	"1977"	"Cranial nerves (including optic nerve)"	"238.2"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Spinal cord"	"238.4"	39	219808632	0.0
	"1977"	"1977"	"Peripheral nerves"	"238.6"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified site"	"238.9"	13	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Buccal cavity and pharynx"	"239.0"	21	219808632	0.0
	"1977"	"1977"	"Endocrine glands"	"239.1"	17	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified sites"	"239.9"	206	219808632	0.1
	"1977"	"1977"	"Unspecified"	"240.9"	22	219808632	0.0
	"1977"	"1977"	"Unspecified"	"241.9"	10	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Toxic diffuse goiter"	"242.0"	18	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Toxic nodular goiter"	"242.1"	9	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Thyrotoxicosis without mention of goiter"	"242.2"	189	219808632	0.1
	"1977"	"1977"	"Cretinism of congenital origin"	"243"	8	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Myxedema"	"244"	503	219808632	0.2
	"1977"	"1977"	"Acute"	"245.0"	3	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Chronic"	"245.1"	6	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified"	"245.9"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other diseases of thyroid gland"	"246"	19	219808632	0.0 (Unreliable)
	"1977"	"1977"	"With mention of acidosis or coma"	"250.0"	3200	219808632	1.5
	"1977"	"1977"	"Without mention of acidosis or coma"	"250.9"	29789	219808632	13.6
	"1977"	"1977"	"Disorders of pancreatic internal secretion other than diabetes mellitus"	"251"	242	219808632	0.1
	"1977"	"1977"	"Hyperparathyroidism"	"252.0"	74	219808632	0.0
	"1977"	"1977"	"Hypoparathyroidism"	"252.1"	6	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified"	"252.9"	6	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Anterior pituitary hyperfunction"	"253.0"	13	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Anterior pituitary hypofunction"	"253.1"	42	219808632	0.0
	"1977"	"1977"	"Chromophobe adenoma, pituitary"	"253.2"	48	219808632	0.0
	"1977"	"1977"	"Other and unspecified"	"253.9"	96	219808632	0.0
	"1977"	"1977"	"Diseases of thymus gland"	"254"	18	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Adrenal cortical hyperfunction"	"255.0"	10	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Adrenal cortical hypofunction"	"255.1"	112	219808632	0.1
	"1977"	"1977"	"Pheochromocytoma"	"255.2"	40	219808632	0.0
	"1977"	"1977"	"Other and unspecified"	"255.9"	131	219808632	0.1
	"1977"	"1977"	"Hyperfunction"	"256.0"	9	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified"	"256.9"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Cushing's syndrome"	"258.0"	46	219808632	0.0
	"1977"	"1977"	"Polyglandular dysfunction"	"258.1"	6	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified diseases of endocrine system"	"258.9"	451	219808632	0.2
	"1977"	"1977"	"Thiamine deficiency"	"261"	8	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other"	"263.8"	5	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified"	"263.9"	17	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Ascorbic acid deficiency"	"264"	3	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Rickets active"	"265.0"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Osteomalacia"	"265.2"	7	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified"	"265.9"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Vitamin K deficiency"	"266.0"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified"	"266.9"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Protein malnutrition"	"267"	14	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Nutritional marasmus"	"268"	600	219808632	0.3
	"1977"	"1977"	"Sprue and steatorrhea"	"269.0"	14	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Malabsorption syndrome, unspecified"	"269.1"	122	219808632	0.1
	"1977"	"1977"	"Other and unspecified"	"269.9"	1809	219808632	0.8
	"1977"	"1977"	"Phenylketonuria"	"270.0"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other disorders of amino-acid transport"	"270.2"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Cystinosis"	"270.3"	6	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Maple syrup disease"	"270.4"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Disorders of purine and pyrimidine metabolism"	"270.5"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other"	"270.8"	35	219808632	0.0
	"1977"	"1977"	"Von Gierke's disease"	"271.0"	5	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified glycogen storage disease"	"271.1"	24	219808632	0.0
	"1977"	"1977"	"Galactosemia"	"271.2"	3	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other"	"271.8"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified"	"271.9"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Xanhomatosis"	"272.0"	65	219808632	0.0
	"1977"	"1977"	"Lipid storage disorders"	"272.2"	39	219808632	0.0
	"1977"	"1977"	"Other and unspecified"	"272.9"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Cystic fibrosis"	"273.0"	545	219808632	0.2
	"1977"	"1977"	"Disorders of porphyrin metabolism"	"273.1"	12	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Hemochromatosis"	"273.2"	102	219808632	0.0
	"1977"	"1977"	"Hepatolenticular degeneration"	"273.3"	20	219808632	0.0
	"1977"	"1977"	"Other disorders involving metabolism of minerals"	"273.4"	5	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Defective bilirubin excretion"	"273.5"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Disorders of steroid metabolism"	"273.6"	5	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other"	"273.8"	88	219808632	0.0
	"1977"	"1977"	"Unspecified"	"273.9"	9	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Gout"	"274"	192	219808632	0.1
	"1977"	"1977"	"Agammaglobulinemia"	"275.0"	16	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Hypogammaglobulinemia"	"275.1"	90	219808632	0.0
	"1977"	"1977"	"Analbuminemia"	"275.2"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Cryoglobulinemia"	"275.4"	8	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Macroglobulinemia"	"275.5"	157	219808632	0.1
	"1977"	"1977"	"Other and unspecified"	"275.9"	128	219808632	0.1
	"1977"	"1977"	"Amyloidosis"	"276"	283	219808632	0.1
	"1977"	"1977"	"Obesity not specified as of endocrine origin"	"277"	1105	219808632	0.5
	"1977"	"1977"	"Other and unspecified"	"278.9"	14	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified metabolic diseases"	"279"	608	219808632	0.3
	"1977"	"1977"	"Iron deficiency anemias"	"280"	95	219808632	0.0
	"1977"	"1977"	"Pernicious anemia"	"281.0"	142	219808632	0.1
	"1977"	"1977"	"Other vitamin B12 deficiency anemias"	"281.1"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Folic acid deficiency anemia"	"281.2"	27	219808632	0.0
	"1977"	"1977"	"Other and unspecified deficiency anemia"	"281.9"	86	219808632	0.0
	"1977"	"1977"	"Familial acholuric jaundice"	"282.0"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Mediterranean anemia"	"282.4"	30	219808632	0.0
	"1977"	"1977"	"Hemoglobinopathies"	"282.5"	280	219808632	0.1
	"1977"	"1977"	"Other"	"282.9"	200	219808632	0.1
	"1977"	"1977"	"Acute"	"283.0"	18	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other"	"283.9"	110	219808632	0.1
	"1977"	"1977"	"Aplastic anemia"	"284"	1153	219808632	0.5
	"1977"	"1977"	"Hypochromic anemia with iron loading"	"285.0"	105	219808632	0.0
	"1977"	"1977"	"Other specified anemia"	"285.8"	5	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Anemia, unspecified"	"285.9"	867	219808632	0.4
	"1977"	"1977"	"Hemophilia"	"286.0"	32	219808632	0.0
	"1977"	"1977"	"Christmas disease"	"286.1"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Vascular hemophilia"	"286.3"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Hemorrhagic fibrinolysis"	"286.4"	7	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Circulating anticoagulants"	"286.5"	3	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other"	"286.9"	912	219808632	0.4
	"1977"	"1977"	"Allergic purpura"	"287.0"	68	219808632	0.0
	"1977"	"1977"	"Thrombocytopenia"	"287.1"	499	219808632	0.2
	"1977"	"1977"	"Hemorrhagic thrombocythemia"	"287.2"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Thrombocytopathy"	"287.3"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified"	"287.9"	86	219808632	0.0
	"1977"	"1977"	"Agranulocytosis"	"288"	332	219808632	0.2
	"1977"	"1977"	"Polycythemia, secondary"	"289.0"	17	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Chronic lymphadenitis"	"289.1"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Nonspecific mesenteric lymphadenitis"	"289.2"	11	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Lymphadenitis, unspecified, except mesenteric"	"289.3"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Hypersplenism"	"289.4"	30	219808632	0.0
	"1977"	"1977"	"Other disease of spleen"	"289.5"	86	219808632	0.0
	"1977"	"1977"	"Other and unspecified"	"289.9"	172	219808632	0.1
	"1977"	"1977"	"Senile dementia"	"290.0"	626	219808632	0.3
	"1977"	"1977"	"Presenile dementia"	"290.1"	573	219808632	0.3
	"1977"	"1977"	"Delirium tremens"	"291.0"	287	219808632	0.1
	"1977"	"1977"	"Korsakov's psychosis (alcoholic)"	"291.1"	16	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other alcoholic hallucinosis"	"291.2"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified"	"291.9"	13	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified physical condition"	"294.9"	8	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Simple type"	"295.0"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Hebephrenic type"	"295.1"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Catatonic type"	"295.2"	22	219808632	0.0
	"1977"	"1977"	"Paranoid type"	"295.3"	15	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Acute schizophrenia episode"	"295.4"	3	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Schizo-affective type"	"295.7"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other"	"295.8"	26	219808632	0.0
	"1977"	"1977"	"Unspecified type"	"295.9"	48	219808632	0.0
	"1977"	"1977"	"Involutional melancholia"	"296.0"	10	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Manic-depression psychosis, manic type"	"296.1"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Manic depressive psychosis, depressed type"	"296.2"	31	219808632	0.0
	"1977"	"1977"	"Unspecified"	"296.9"	8	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Paranoia"	"297.0"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Reactive depressive psychosis"	"298.0"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Reactive confusion"	"298.2"	13	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified psychosis"	"299"	218	219808632	0.1
	"1977"	"1977"	"Anxiety neurosis"	"300.0"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Hysterical neurosis"	"300.1"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Depressive neurosis"	"300.4"	5	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified neurosis"	"300.9"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Episodic excessive drinking"	"303.0"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Habitual excessive drinking"	"303.1"	3	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Alcoholic addiction"	"303.2"	2941	219808632	1.3
	"1977"	"1977"	"Other and unspecified alcoholism"	"303.9"	2155	219808632	1.0
	"1977"	"1977"	"Opium, opium alkaloids, and their derivatives"	"304.0"	40	219808632	0.0
	"1977"	"1977"	"Synthetic analgesics with morphine-like effects"	"304.1"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Barbiturates"	"304.2"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other hypnotics and sedatives or tranquillisers"	"304.3"	6	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Cocaine"	"304.4"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other psycho-stimulants"	"304.6"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other"	"304.8"	14	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified"	"304.9"	477	219808632	0.2
	"1977"	"1977"	"Cardiovascular"	"305.3"	32	219808632	0.0
	"1977"	"1977"	"Gastrointestinal"	"305.5"	5	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other psychomotor disorders"	"306.3"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Specific disorders of sleep"	"306.4"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Feeding disturbance"	"306.5"	84	219808632	0.0
	"1977"	"1977"	"Encopresis"	"306.7"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other"	"306.9"	3	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Transient situational disturbances"	"307"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other or unspecified physical condition"	"309.9"	1965	219808632	0.9
	"1977"	"1977"	"Other and unspecified"	"311.9"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified"	"313.9"	69	219808632	0.0
	"1977"	"1977"	"Other and unspecified"	"314.9"	32	219808632	0.0
	"1977"	"1977"	"Other and unspecified"	"315.9"	140	219808632	0.1
	"1977"	"1977"	"H. influenzae"	"320.0"	233	219808632	0.1
	"1977"	"1977"	"Pneumococcus"	"320.1"	254	219808632	0.1
	"1977"	"1977"	"Due to other specified organism"	"320.8"	176	219808632	0.1
	"1977"	"1977"	"With no organism specified as cause"	"320.9"	863	219808632	0.4
	"1977"	"1977"	"Phlebitis and thrombophlebitis of intracranial venous sinuses"	"321"	20	219808632	0.0
	"1977"	"1977"	"Intracranial and intraspinal abscess"	"322"	251	219808632	0.1
	"1977"	"1977"	"Encephalitis, myelitis, and encephalomyelitis"	"323"	239	219808632	0.1
	"1977"	"1977"	"Late effects of intracranial abscess or pyogenic infection"	"324"	80	219808632	0.0
	"1977"	"1977"	"Neuropathic muscular atrophy"	"330.0"	12	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Familial progressive spinal muscular atrophy"	"330.1"	142	219808632	0.1
	"1977"	"1977"	"Amyotonia congenita"	"330.2"	8	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Progressive muscular dystrophy"	"330.3"	109	219808632	0.0
	"1977"	"1977"	"Myotonia atrophica"	"330.4"	518	219808632	0.2
	"1977"	"1977"	"Other"	"330.9"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Hereditary chorea"	"331.0"	300	219808632	0.1
	"1977"	"1977"	"Dystonia musculorum deformans"	"331.1"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Progressive familial myoclonic epilepsy"	"331.2"	5	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other"	"331.9"	3	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Hereditary spinal ataxia"	"332.0"	46	219808632	0.0
	"1977"	"1977"	"Hereditary cerebellar ataxia"	"332.1"	6	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Amaurotic family idiocy"	"333.0"	28	219808632	0.0
	"1977"	"1977"	"Progressive cerebral leukodystrophy"	"333.1"	73	219808632	0.0
	"1977"	"1977"	"Other and unspecified"	"333.9"	129	219808632	0.1
	"1977"	"1977"	"Multiple sclerosis"	"340"	1372	219808632	0.6
	"1977"	"1977"	"Other demyelinating diseases of central nervous system"	"341"	75	219808632	0.0
	"1977"	"1977"	"Paralysis agitans"	"342"	3244	219808632	1.5
	"1977"	"1977"	"Spastic hemiplegia"	"343.0"	6	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other spastic paralyis"	"343.1"	96	219808632	0.0
	"1977"	"1977"	"Athetoid"	"343.2"	3	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified"	"343.9"	506	219808632	0.2
	"1977"	"1977"	"Hemiplegia"	"344.1"	234	219808632	0.1
	"1977"	"1977"	"Paraplegia"	"344.2"	161	219808632	0.1
	"1977"	"1977"	"Quadriplegia"	"344.3"	152	219808632	0.1
	"1977"	"1977"	"Other and unspecified"	"344.9"	269	219808632	0.1
	"1977"	"1977"	"Generalised nonconvulsive"	"345.0"	3	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Generalised convulsive"	"345.1"	345	219808632	0.2
	"1977"	"1977"	"Status epilepticus"	"345.2"	526	219808632	0.2
	"1977"	"1977"	"Partial (focalized), temporal lobe or psychomotor"	"345.3"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Partial (focalized), other and unspecified type"	"345.5"	9	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified"	"345.9"	797	219808632	0.4
	"1977"	"1977"	"Migraine"	"346"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Cataplexy and narcolepsy"	"347.0"	3	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Cerebral and cortical atrophy"	"347.1"	486	219808632	0.2
	"1977"	"1977"	"Other and unspecified"	"347.9"	2650	219808632	1.2
	"1977"	"1977"	"Amyotrophic lateral sclerosis"	"348.0"	2064	219808632	0.9
	"1977"	"1977"	"Progressive bulbar palsy"	"348.1"	85	219808632	0.0
	"1977"	"1977"	"Other progressive muscular atrophy"	"348.2"	44	219808632	0.0
	"1977"	"1977"	"Other and unspecified manifestations"	"348.9"	93	219808632	0.0
	"1977"	"1977"	"Syringomyelia and syringobulbia"	"349.0"	42	219808632	0.0
	"1977"	"1977"	"Spinal paralysis, paraplegic"	"349.3"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Spinal paralysis, other and unspecified"	"349.5"	15	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Compression, old or not specified as traumatic"	"349.6"	22	219808632	0.0
	"1977"	"1977"	"Other and unspecified"	"349.9"	112	219808632	0.1
	"1977"	"1977"	"Facial paralysis"	"350"	50	219808632	0.0
	"1977"	"1977"	"Trigeminal neuralgia"	"351"	10	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Sciatica"	"353"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Polyneuritis and polyradiculitis"	"354"	171	219808632	0.1
	"1977"	"1977"	"Cranial NEC"	"355.0"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Spinal NEC"	"355.1"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified"	"355.9"	8	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other diseases of cranial nerves"	"356"	12	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Cervical and brachial plexus"	"357.0"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Ulnar nerve"	"357.3"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified"	"357.9"	78	219808632	0.0
	"1977"	"1977"	"Horner's syndrome"	"358.0"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Carotid sinus syndrome"	"358.1"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified"	"358.9"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Conjunctivitis and ophthalmia"	"360"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Hordeolum"	"362"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Choroiditis"	"365"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other inflammation of uveal tract"	"366"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Inflammation of optic nerve and retina"	"367"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Abscess and cellulitis of orbit"	"369.0"	11	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and unspecified"	"373.9"	7	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Senile and unspecified type"	"374.9"	26	219808632	0.0
	"1977"	"1977"	"Primary, acute"	"375.0"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified"	"375.9"	8	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Detachment of retina"	"376"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Vascular lesions of retina"	"377.0"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Degeneration of retina"	"377.1"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other diseases of retina"	"377.4"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Chalazion"	"378.0"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other and of iris, choroid, and uveal tract"	"378.6"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Diseases of eyeball, ocular muscle, and orbit NEC"	"378.9"	3	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Blindness, both eyes, not specifically defined"	"379.1"	8	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Otitis externa"	"380"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Acute"	"381.0"	7	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Chronic"	"381.1"	11	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified"	"381.9"	57	219808632	0.0
	"1977"	"1977"	"Unspecified"	"382.9"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Acute"	"383.0"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Chronic"	"383.1"	4	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Unspecified"	"383.9"	12	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Labyrinthitis"	"384.0"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Ménière's disease"	"385"	3	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Cholesteatoma of ear"	"387.0"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Wax in ear"	"387.1"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Perforation of tympanic membrane, nontraumatic"	"387.2"	1	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other"	"387.9"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Impairment of hearing, one or both ears"	"389.9"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Rheumatic fever without mention of heart involvement"	"390"	25	219808632	0.0
	"1977"	"1977"	"Active rheumatic pericarditis"	"391.0"	62	219808632	0.0
	"1977"	"1977"	"Active rheumatic endocarditis"	"391.1"	10	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Active rheumatic myocarditis"	"391.2"	2	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Other active rheumatic heart disease"	"391.9"	19	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Without mention of heart involvement"	"392.9"	7	219808632	0.0 (Unreliable)
	"1977"	"1977"	"Diseases of pericardium"	"393"	45	219808632	0.0
	"1977"	"1977"	"Specified as rheumatic"	"394.0"	1638	219808632	0.7
	"1977"	"1977"	"Not specified as rheumatic"	"394.9"	1970	219808632	0.9
	"1977"	"1977"	"Specified as rheumatic"	"395.0"	624	219808632	0.3
	"1977"	"1977"	"Not specified as rheumatic"	"395.9"	3714	219808632	1.7
	"1977"	"1977"	"Specified as rheumatic"	"396.0"	622	219808632	0.3
	"1977"	"1977"	"Not specified as rheumatic"	"396.9"	442	219808632	0.2
	"1977"	"1977"	"Of tricuspid valve"	"397.0"	52	219808632	0.0
	"1977"	"1977"	"Of other and unspecified endocardial structures, specified as rheumatic"	"397.9"	509	219808632	0.2
	"1977"	"1977"	"Other heart disease, specified as rheumatic"	"398"	3029	219808632	1.4
	"1977"	"1977"	"Without mention of organ damage"	"400.0"	33	219808632	0.0
	"1977"	"1977"	"With heart involvement"	"400.1"	41	219808632	0.0
	"1977"	"1977"	"With cerebrovascular involvement"	"400.2"	254	219808632	0.1
	"1977"	"1977"	"With renal involvement"	"400.3"	98	219808632	0.0
	"1977"	"1977"	"With multiple organ involvement"	"400.9"	180	219808632	0.1
	"1977"	"1977"	"Essential benign hypertension"	"401"	1162	219808632	0.5
	"1977"	"1977"	"Hypertensive heart disease"	"402"	6905	219808632	3.1
	"1977"	"1977"	"Hypertensive renal disease"	"403"	3927	219808632	1.8
	"1977"	"1977"	"Hypertensive heart and renal disease"	"404"	3530	219808632	1.6
